period,period_start,period_end,ticker,expected_isyatirim_days,yfinance_matching_days,yfinance_date_match_rate,missing_nominal_open_count,missing_nominal_open_rate,missing_nominal_high_count,missing_nominal_low_count,missing_nominal_close_count,missing_nominal_high_low_close_count,nominal_ohlc_evaluable_count,invalid_nominal_ohlc_count,nominal_ohlc_validity_rate,split_factor_unavailable_count,corporate_action_window_count,cross_source_price_warning_count,isyatirim_tl_volume_missing_count,isyatirim_tl_volume_zero_count,yfinance_share_volume_missing_count,yfinance_share_volume_zero_count,both_volumes_zero_count,both_volumes_missing_count,open_present_both_volumes_missing_count,one_volume_missing_count,one_volume_zero_other_positive_count,no_open_status_count,invalid_ohlc_status_count,corporate_action_window_status_count,provider_open_evaluable_count,provider_open_inconsistency_count,provider_open_validity_rate,nominal_open_evaluable_count,nominal_open_inconsistency_count,nominal_open_validity_rate,open_validity_rate_change,source_price_conflict_count,nominal_source_price_conflict_count,adjustment_factor_change_count,yfinance_dividend_event_count,yfinance_split_event_count,both_sources_action_signal_count,isyatirim_only_action_signal_count,yfinance_only_action_signal_count,high_absolute_difference_median,high_absolute_difference_p95,high_absolute_difference_max,nominal_high_absolute_difference_median,nominal_high_absolute_difference_p95,nominal_high_absolute_difference_max,high_percentage_difference_median,high_percentage_difference_p95,high_percentage_difference_max,nominal_high_percentage_difference_median,nominal_high_percentage_difference_p95,nominal_high_percentage_difference_max,low_absolute_difference_median,low_absolute_difference_p95,low_absolute_difference_max,nominal_low_absolute_difference_median,nominal_low_absolute_difference_p95,nominal_low_absolute_difference_max,low_percentage_difference_median,low_percentage_difference_p95,low_percentage_difference_max,nominal_low_percentage_difference_median,nominal_low_percentage_difference_p95,nominal_low_percentage_difference_max,close_absolute_difference_median,close_absolute_difference_p95,close_absolute_difference_max,nominal_close_absolute_difference_median,nominal_close_absolute_difference_p95,nominal_close_absolute_difference_max,close_percentage_difference_median,close_percentage_difference_p95,close_percentage_difference_max,nominal_close_percentage_difference_median,nominal_close_percentage_difference_p95,nominal_close_percentage_difference_max
start_boundary,2020-03-13,2020-04-15,__ALL__,120,120,1.0,0,0.0,0,0,0,0,120,0,1.0,0,3,120,0,0,0,0,0,0,0,0,0,0,0,3,120,75,0.375,120,29,0.7583333333333333,0.3833333333333333,120,120,1,1,0,1,0,0,9.593224509954453,78.60642826080323,82.41428604125977,8.583068833445395e-07,8.826247086493572,9.355552940204333,50.0,94.6077390707631,94.60774309494916,3.0707508468705492e-06,84.28426225075013,84.28427397923535,9.082342511415481,73.78500000953674,78.90000038146972,1.2969970697440658e-06,8.361841867054663,8.731850314189224,50.0,94.60774166521195,94.60774508251507,2.989283419859174e-06,84.28426981226802,84.28427977199368,9.267097516059875,74.44500019073486,81.29999961853028,0.15000364303588754,8.679172290222644,9.178556864092311,49.999999620050076,94.61852365785631,94.6586084815691,0.4603374220186714,84.31569391637517,84.43252108506421
price_step_change,2023-10-20,2023-11-20,THYAO,0,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_step_change,2023-10-20,2023-11-20,GARAN,0,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_step_change,2023-10-20,2023-11-20,ASELS,0,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_step_change,2023-10-20,2023-11-20,BIMAS,22,22,1.0,0,0.0,0,0,0,0,22,0,1.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0.0,22,1,0.9545454545454546,0.9545454545454546,22,10,0,0,0,0,0,0,147.86249694824218,156.0375,156.5,0.0,1.2207031261368684e-05,1.2207031261368684e-05,50.0,50.00000210575093,50.00000216975315,0.0,4.298267173683074e-06,4.3395063140308154e-06,142.04999694824218,149.61875,152.125,0.0,1.2207031261368684e-05,1.2207031261368684e-05,50.0,50.00000220006812,50.000002245590736,0.0,4.48840713050784e-06,4.542996375648934e-06,144.9375,153.2375,154.125,0.0,1.2207031261368684e-05,1.2207031261368684e-05,50.0,50.00000209123944,50.00000218920933,0.0,4.373806575053034e-06,4.395762067471619e-06
price_step_change,2023-10-20,2023-11-20,TUPRS,22,22,1.0,0,0.0,0,0,0,0,22,0,1.0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1.0,22,0,1.0,0.0,22,22,0,0,0,0,0,0,3.0517578011313162e-06,6.103515630684342e-06,6.103515630684342e-06,3.0517578011313162e-06,6.103515630684342e-06,6.103515630684342e-06,2.0143650954369727e-06,4.400558860866079e-06,4.435694499043853e-06,2.0143650954369727e-06,4.400558860866079e-06,4.435694499043853e-06,3.0517578011313162e-06,6.103515630684342e-06,6.103515630684342e-06,3.0517578011313162e-06,6.103515630684342e-06,6.103515630684342e-06,2.338524083435721e-06,4.71892871122975e-06,4.764649204281297e-06,2.338524083435721e-06,4.71892871122975e-06,4.764649204281297e-06,3.0517578011313162e-06,6.103515630684342e-06,6.103515630684342e-06,3.0517578011313162e-06,6.103515630684342e-06,6.103515630684342e-06,2.0338329041061356e-06,4.399330841198764e-06,4.49118147953226e-06,2.0338329041061356e-06,4.399330841198764e-06,4.49118147953226e-06
price_step_change,2023-10-20,2023-11-20,EREGL,0,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_step_change,2023-10-20,2023-11-20,SISE,22,22,1.0,0,0.0,0,0,0,0,22,0,1.0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0.9545454545454546,22,1,0.9545454545454546,0.0,22,22,0,0,0,0,0,0,8.392333974427402e-07,1.8310546892053026e-06,1.8310546892053026e-06,8.392333974427402e-07,1.8310546892053026e-06,1.8310546892053026e-06,1.6900326148350903e-06,3.7276164188774606e-06,3.7691533330697873e-06,1.6900326148350903e-06,3.7276164188774606e-06,3.7691533330697873e-06,1.1444091789769573e-06,1.6708374005247605e-06,1.6784667948854803e-06,1.1444091789769573e-06,1.6708374005247605e-06,1.6784667948854803e-06,2.3861731593151342e-06,3.4359560589151093e-06,3.4779668356516378e-06,2.3861731593151342e-06,3.4359560589151093e-06,3.4779668356516378e-06,1.0681152353697598e-06,1.5258789076710855e-06,1.8310546892053026e-06,1.0681152353697598e-06,1.5258789076710855e-06,1.8310546892053026e-06,2.195854909361469e-06,3.1197712434276523e-06,3.861355312537542e-06,2.195854909361469e-06,3.1197712434276523e-06,3.861355312537542e-06
price_step_change,2023-10-20,2023-11-20,SASA,0,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price_step_change,2023-10-20,2023-11-20,KCHOL,22,22,1.0,0,0.0,0,0,0,0,22,0,1.0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0.9545454545454546,22,1,0.9545454545454546,0.0,22,22,0,0,0,0,0,0,3.0517578011313162e-06,6.103515630684342e-06,6.103515630684342e-06,3.0517578011313162e-06,6.103515630684342e-06,6.103515630684342e-06,2.1529158242217168e-06,4.354998427811391e-06,4.394179719715149e-06,2.1529158242217168e-06,4.354998427811391e-06,4.394179719715149e-06,3.0517578011313162e-06,6.103515630684342e-06,6.103515630684342e-06,3.0517578011313162e-06,6.103515630684342e-06,6.103515630684342e-06,2.1916017310110114e-06,4.457241152381064e-06,4.484581653699002e-06,2.1916017310110114e-06,4.457241152381064e-06,4.484581653699002e-06,3.0517578011313162e-06,6.103515630684342e-06,6.103515630684342e-06,3.0517578011313162e-06,6.103515630684342e-06,6.103515630684342e-06,2.20264723008883e-06,4.369058193617329e-06,4.403690931229684e-06,2.20264723008883e-06,4.369058193617329e-06,4.403690931229684e-06
price_step_change,2023-10-20,2023-11-20,HEKTS,22,22,1.0,0,0.0,0,0,0,0,22,0,1.0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1.0,22,0,1.0,0.0,22,22,0,0,0,0,0,0,5.722045894884786e-07,9.155273446026513e-07,9.155273446026513e-07,5.722045894884786e-07,9.155273446026513e-07,9.155273446026513e-07,2.5454432099363244e-06,3.974651776720481e-06,4.061789461413715e-06,2.5454432099363244e-06,3.974651776720481e-06,4.061789461413715e-06,3.8146972514141453e-07,8.392333974427402e-07,8.392333974427402e-07,3.8146972514141453e-07,8.392333974427402e-07,8.392333974427402e-07,1.7889510679104687e-06,3.7940027009165465e-06,3.83561881829406e-06,1.7889510679104687e-06,3.7940027009165465e-06,3.83561881829406e-06,2.2888183437430598e-07,6.828308094952717e-07,8.392333974427402e-07,2.2888183437430598e-07,6.828308094952717e-07,8.392333974427402e-07,1.1035768291914464e-06,3.083559594650922e-06,3.7499258152043798e-06,1.1035768291914464e-06,3.083559594650922e-06,3.7499258152043798e-06
price_step_change,2023-10-20,2023-11-20,__ALL__,110,110,1.0,0,0.0,0,0,0,0,110,0,1.0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,110,24,0.7818181818181819,110,3,0.9727272727272728,0.19090909090909092,110,98,0,0,0,0,0,0,3.0517578011313162e-06,151.9125,156.5,9.155273446026513e-07,6.103515630684342e-06,1.2207031261368684e-05,2.3066434089666518e-06,50.0,50.00000216975315,2.0176913286836463e-06,4.3332784612413665e-06,4.435694499043853e-06,3.0517578011313162e-06,145.1625,152.125,1.2969970697440658e-06,1.2207031261368684e-05,1.2207031261368684e-05,2.5055482884582684e-06,50.0,50.000002245590736,2.1764594457380685e-06,4.472788743579706e-06,4.764649204281297e-06,3.0517578011313162e-06,149.56875,154.125,8.773803710226957e-07,6.103515630684342e-06,1.2207031261368684e-05,2.243183054571796e-06,50.0,50.00000218920933,2.021075089859081e-06,4.34710033576389e-06,4.49118147953226e-06
recent_90_calendar_days,2026-04-28,2026-07-26,THYAO,0,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
recent_90_calendar_days,2026-04-28,2026-07-26,GARAN,0,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
recent_90_calendar_days,2026-04-28,2026-07-26,ASELS,0,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
recent_90_calendar_days,2026-04-28,2026-07-26,BIMAS,58,58,1.0,0,0.0,0,0,0,0,58,0,1.0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,6,58,12,0.7931034482758621,58,1,0.9827586206896551,0.18965517241379304,13,2,2,1,1,2,0,0,0.0,396.78749999999997,407.25,0.0,0.0,23.25,0.0,50.0,50.0,0.0,0.0,6.175298804780876,0.0,387.8625,393.25,0.0,0.0,1.5,0.0,50.0,50.0,0.0,0.0,0.398406374501992,0.0,390.725,406.5,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0
recent_90_calendar_days,2026-04-28,2026-07-26,TUPRS,58,58,1.0,0,0.0,0,0,0,0,58,0,1.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,58,2,0.9655172413793104,58,2,0.9655172413793104,0.0,32,32,0,0,0,0,0,0,0.0,6.103515630684342e-06,11.800000000000011,0.0,6.103515630684342e-06,11.800000000000011,0.0,2.6843538893133154e-06,4.882085229623505,0.0,2.6843538893133154e-06,4.882085229623505,0.0,6.103515630684342e-06,1.6999999999999886,0.0,6.103515630684342e-06,1.6999999999999886,0.0,2.79911162559448e-06,0.7033512618949064,0.0,2.79911162559448e-06,0.7033512618949064,0.0,6.103515630684342e-06,6.103515630684342e-06,0.0,6.103515630684342e-06,6.103515630684342e-06,0.0,2.692643594039869e-06,2.7692902135591386e-06,0.0,2.692643594039869e-06,2.7692902135591386e-06
recent_90_calendar_days,2026-04-28,2026-07-26,EREGL,0,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
recent_90_calendar_days,2026-04-28,2026-07-26,SISE,58,58,1.0,0,0.0,0,0,0,0,58,0,1.0,0,3,58,0,0,0,0,0,0,0,0,0,0,0,3,58,4,0.9310344827586207,58,4,0.9310344827586207,0.0,58,58,1,1,0,1,0,0,9.155273446026513e-07,1.8310546892053026e-06,3.440000152587892,9.155273446026513e-07,1.8310546892053026e-06,3.440000152587892,2.0714564659245715e-06,3.937387122041322e-06,8.018648374330752,2.0714564659245715e-06,3.937387122041322e-06,8.018648374330752,1.0681152318170462e-06,0.0030012817382828842,0.6999992370605455,1.0681152318170462e-06,0.0030012817382828842,0.6999992370605455,2.3604951332815903e-06,0.006266244378873231,1.6316998532879847,2.3604951332815903e-06,0.006266244378873231,1.6316998532879847,7.629394502828291e-07,1.6784667948854803e-06,1.8310546892053026e-06,7.629394502828291e-07,1.6784667948854803e-06,1.8310546892053026e-06,1.7126003965505097e-06,3.7161068555977616e-06,4.217076667907191e-06,1.7126003965505097e-06,3.7161068555977616e-06,4.217076667907191e-06
recent_90_calendar_days,2026-04-28,2026-07-26,SASA,0,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
recent_90_calendar_days,2026-04-28,2026-07-26,KCHOL,58,58,1.0,0,0.0,0,0,0,0,58,0,1.0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,58,2,0.9655172413793104,58,2,0.9655172413793104,0.0,58,58,0,0,0,0,0,0,3.0517578011313162e-06,6.103515630684342e-06,12.899996948242176,3.0517578011313162e-06,6.103515630684342e-06,12.899996948242176,1.5812424594120518e-06,3.177756273797942e-06,7.037641542958088,1.5812424594120518e-06,3.177756273797942e-06,7.037641542958088,3.0517578011313162e-06,0.01500564575195952,5.300000000000011,3.0517578011313162e-06,0.01500564575195952,5.300000000000011,1.6500477843331169e-06,0.008076292338069039,2.891434806328429,1.6500477843331169e-06,0.008076292338069039,2.891434806328429,3.0517578011313162e-06,6.103515630684342e-06,6.103515630684342e-06,3.0517578011313162e-06,6.103515630684342e-06,6.103515630684342e-06,1.5491172317497538e-06,3.220430580103819e-06,3.297415251585274e-06,1.5491172317497538e-06,3.220430580103819e-06,3.297415251585274e-06
recent_90_calendar_days,2026-04-28,2026-07-26,HEKTS,58,58,1.0,0,0.0,0,0,0,0,58,0,1.0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,58,5,0.9137931034482759,58,5,0.9137931034482759,0.0,58,58,0,0,0,0,0,0,7.629394538355427e-08,2.126693723791817e-07,0.49999990463256827,7.629394538355427e-08,2.126693723791817e-07,0.49999990463256827,2.2609632937279005e-06,4.971761833191589e-06,13.888886239793564,2.2609632937279005e-06,4.971761833191589e-06,13.888886239793564,4.7683715642676816e-08,1.9073486345888568e-07,2.0980834936068504e-07,4.7683715642676816e-08,1.9073486345888568e-07,2.0980834936068504e-07,1.299018939857949e-06,4.349675621118157e-06,4.971761833191589e-06,1.299018939857949e-06,4.349675621118157e-06,4.971761833191589e-06,7.629394538355427e-08,1.7452239968740456e-07,2.2888183615066282e-07,7.629394538355427e-08,1.7452239968740456e-07,2.2888183615066282e-07,2.060387901946207e-06,4.1958374042851455e-06,5.3981565129873305e-06,2.060387901946207e-06,4.1958374042851455e-06,5.3981565129873305e-06
recent_90_calendar_days,2026-04-28,2026-07-26,__ALL__,290,290,1.0,0,0.0,0,0,0,0,290,0,1.0,0,9,208,0,0,0,0,0,0,0,0,0,0,0,9,290,25,0.9137931034482759,290,14,0.9517241379310345,0.037931034482758585,219,208,3,2,1,3,0,0,1.5258788721439487e-07,2.11700004100803,407.25,1.1444091807533141e-07,6.103515630684342e-06,23.25,1.4605728742793245e-06,5.593352695960074,50.0,1.3184467881365327e-06,3.888861655567597e-06,13.888886239793564,1.5258788721439487e-07,0.4974995803833051,393.25,9.536743172944284e-08,6.103515630684342e-06,5.300000000000011,1.3950981030549242e-06,0.2660236483893445,50.0,1.303964290704316e-06,4.1124696838224625e-06,2.891434806328429,9.536743172944284e-08,6.103515630684342e-06,406.5,7.629394538355427e-08,6.103515630684342e-06,6.103515630684342e-06,1.2833522977674177e-06,4.20578092683244e-06,50.0,9.849119066285458e-07,3.3927383923990322e-06,5.3981565129873305e-06
full_period,2020-03-13,2026-07-26,THYAO,0,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_period,2020-03-13,2026-07-26,BIMAS,1589,1589,1.0,0,0.0,0,0,0,0,1589,0,1.0,0,51,898,0,0,0,1,0,0,0,0,1,0,0,51,1589,1543,0.0289490245437382,1589,44,0.9723096286972939,0.9433606041535557,1544,898,16,16,1,16,0,1,71.70000305175782,318.54999999999995,407.25,0.0,6.103515630684342e-06,23.25,50.0,50.00000218138514,51.228878648233476,0.0,4.501132398615417e-06,6.175298804780876,69.25,308.5,393.25,0.0,6.103515630684342e-06,14.5,50.0,50.00000201303811,51.08614232209738,0.0,4.534558418041859e-06,2.992128387210876,70.3999984741211,312.25,406.5,0.0,0.25000152587890057,5.5,50.0,50.037419942277374,51.42089093701997,0.0,0.3938746688389523,3.2992930086410075
full_period,2020-03-13,2026-07-26,TUPRS,1589,1588,0.9993706733794839,1,0.0006293266205160479,1,1,1,1,1588,0,1.0,0,24,1514,0,0,1,0,0,0,0,1,0,1,0,24,1588,779,0.5094458438287154,1588,47,0.9704030226700252,0.4609571788413098,1514,1514,8,7,1,8,0,0,6.103515630684342e-06,409.0071414947508,556.8857147216797,3.0517578011313162e-06,1.2207031261368684e-05,11.800000000000011,4.403690931229684e-06,85.71428659874981,85.79082099919268,2.153675230156187e-06,6.326006324263816e-06,4.882085229623505,6.103515630684342e-06,395.60571693420394,548.1428604125977,3.0517578011313162e-06,1.52587890625e-05,4.800015258789074,4.482949841923146e-06,85.7142866343757,85.71428724667729,2.1445943788695123e-06,7.038352701808542e-06,1.520239330114758,6.103515630684342e-06,403.65428703308106,553.6285690307617,3.0517578011313162e-06,0.15000705718993856,11.400006103515636,4.336428108566556e-06,85.71428663569702,85.84595128373931,2.2208077697797697e-06,0.18534930014503528,2.3351098122727643
