security_id,current_ticker,provider,collection_pass,status,missing_start_date,missing_end_date,failure_stage,failure_class,failure_reason,last_successful_stage,retry_recommended,elapsed_seconds,security_budget_seconds,network_request_count,cache_hit_count,retry_count,timeout_count
SEC_0def830ad4fb,SURGY,ISYATIRIM,1,PARTIAL,2022-06-13,2022-09-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,692.152237,1200.0,110,0,84,0
SEC_0def830ad4fb,SURGY,ISYATIRIM,1,PARTIAL,2022-09-13,2022-12-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,692.152237,1200.0,110,0,84,0
SEC_0def830ad4fb,SURGY,ISYATIRIM,1,PARTIAL,2022-12-13,2023-03-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,692.152237,1200.0,110,0,84,0
SEC_0f2baa712775,MHRGY,ISYATIRIM,1,NO_HISTORY,2020-03-13,2020-06-12,ISYATIRIM,ConnectionError,"HTTPSConnectionPool(host='www.isyatirim.com.tr', port=443): Max retries exceeded with url: /_layouts/15/Isyatirim.Website/Common/Data.aspx/HisseTekil?hisse=MHRGY&startdate=13-03-2020&enddate=12-06-2020 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000171AE1EA490>: Failed to resolve 'www.isyatirim.com.tr' ([Errno 11001] getaddrinfo failed)""))",,True,3623.538661,1200.0,27,0,21,0
SEC_0f2baa712775,MHRGY,ISYATIRIM,1,NO_HISTORY,2020-06-13,2020-09-12,ISYATIRIM,ConnectionError,"HTTPSConnectionPool(host='www.isyatirim.com.tr', port=443): Max retries exceeded with url: /_layouts/15/Isyatirim.Website/Common/Data.aspx/HisseTekil?hisse=MHRGY&startdate=13-06-2020&enddate=12-09-2020 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000171AE1EAC10>: Failed to resolve 'www.isyatirim.com.tr' ([Errno 11001] getaddrinfo failed)""))",,True,3623.538661,1200.0,27,0,21,0
SEC_0f2baa712775,MHRGY,ISYATIRIM,1,NO_HISTORY,2020-09-13,2021-03-12,ISYATIRIM,TIME_BUDGET_EXCEEDED,MHRGY 2020-09-13..2021-03-12 6M request/retry was not started,,True,3623.538661,1200.0,27,0,21,0
SEC_0f2baa712775,MHRGY,ISYATIRIM,1,NO_HISTORY,2021-03-13,2022-03-12,ISYATIRIM,TIME_BUDGET_EXCEEDED,security budget exhausted before range was attempted,,True,3623.538661,1200.0,27,0,21,0
SEC_0f2baa712775,MHRGY,ISYATIRIM,1,NO_HISTORY,2022-03-13,2023-03-12,ISYATIRIM,TIME_BUDGET_EXCEEDED,security budget exhausted before range was attempted,,True,3623.538661,1200.0,27,0,21,0
SEC_0f2baa712775,MHRGY,ISYATIRIM,1,NO_HISTORY,2023-03-13,2024-03-12,ISYATIRIM,TIME_BUDGET_EXCEEDED,security budget exhausted before range was attempted,,True,3623.538661,1200.0,27,0,21,0
SEC_0f2baa712775,MHRGY,ISYATIRIM,1,NO_HISTORY,2024-03-13,2025-03-12,ISYATIRIM,TIME_BUDGET_EXCEEDED,security budget exhausted before range was attempted,,True,3623.538661,1200.0,27,0,21,0
SEC_0f2baa712775,MHRGY,ISYATIRIM,1,NO_HISTORY,2025-03-13,2026-03-12,ISYATIRIM,TIME_BUDGET_EXCEEDED,security budget exhausted before range was attempted,,True,3623.538661,1200.0,27,0,21,0
SEC_0f2baa712775,MHRGY,ISYATIRIM,1,NO_HISTORY,2026-03-13,2026-07-29,ISYATIRIM,TIME_BUDGET_EXCEEDED,security budget exhausted before range was attempted,,True,3623.538661,1200.0,27,0,21,0
SEC_0f2baa712775,MHRGY,YFINANCE,1,NO_HISTORY,2020-03-13,2026-07-29,YFINANCE,RuntimeError,yFinance failed for MHRGY after 5 attempts: yFinance returned no rows for MHRGY,,True,3623.538661,1200.0,27,0,21,0
SEC_0f390e9a4deb,MIATK,ISYATIRIM,1,NO_HISTORY,2020-03-13,2020-06-12,ISYATIRIM,ConnectionError,"HTTPSConnectionPool(host='www.isyatirim.com.tr', port=443): Max retries exceeded with url: /_layouts/15/Isyatirim.Website/Common/Data.aspx/HisseTekil?hisse=MIATK&startdate=13-03-2020&enddate=12-06-2020 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000171B035EAD0>: Failed to resolve 'www.isyatirim.com.tr' ([Errno 11001] getaddrinfo failed)""))",,True,2895.77476,1200.0,90,0,72,0
SEC_0f390e9a4deb,MIATK,ISYATIRIM,1,NO_HISTORY,2020-06-13,2020-09-12,ISYATIRIM,ConnectionError,"HTTPSConnectionPool(host='www.isyatirim.com.tr', port=443): Max retries exceeded with url: /_layouts/15/Isyatirim.Website/Common/Data.aspx/HisseTekil?hisse=MIATK&startdate=13-06-2020&enddate=12-09-2020 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000171B035D810>: Failed to resolve 'www.isyatirim.com.tr' ([Errno 11001] getaddrinfo failed)""))",,True,2895.77476,1200.0,90,0,72,0
SEC_0f390e9a4deb,MIATK,ISYATIRIM,1,NO_HISTORY,2020-09-13,2020-12-12,ISYATIRIM,ConnectionError,"HTTPSConnectionPool(host='www.isyatirim.com.tr', port=443): Max retries exceeded with url: /_layouts/15/Isyatirim.Website/Common/Data.aspx/HisseTekil?hisse=MIATK&startdate=13-09-2020&enddate=12-12-2020 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000171B035FED0>: Failed to resolve 'www.isyatirim.com.tr' ([Errno 11001] getaddrinfo failed)""))",,True,2895.77476,1200.0,90,0,72,0
SEC_0f390e9a4deb,MIATK,ISYATIRIM,1,NO_HISTORY,2020-12-13,2021-03-12,ISYATIRIM,ConnectionError,"HTTPSConnectionPool(host='www.isyatirim.com.tr', port=443): Max retries exceeded with url: /_layouts/15/Isyatirim.Website/Common/Data.aspx/HisseTekil?hisse=MIATK&startdate=13-12-2020&enddate=12-03-2021 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000171B035E490>: Failed to resolve 'www.isyatirim.com.tr' ([Errno 11001] getaddrinfo failed)""))",,True,2895.77476,1200.0,90,0,72,0
SEC_0f390e9a4deb,MIATK,ISYATIRIM,1,NO_HISTORY,2021-03-13,2021-06-12,ISYATIRIM,ConnectionError,"HTTPSConnectionPool(host='www.isyatirim.com.tr', port=443): Max retries exceeded with url: /_layouts/15/Isyatirim.Website/Common/Data.aspx/HisseTekil?hisse=MIATK&startdate=13-03-2021&enddate=12-06-2021 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000171AE1E8CD0>: Failed to resolve 'www.isyatirim.com.tr' ([Errno 11001] getaddrinfo failed)""))",,True,2895.77476,1200.0,90,0,72,0
SEC_0f390e9a4deb,MIATK,ISYATIRIM,1,NO_HISTORY,2021-06-13,2021-09-12,ISYATIRIM,ConnectionError,"HTTPSConnectionPool(host='www.isyatirim.com.tr', port=443): Max retries exceeded with url: /_layouts/15/Isyatirim.Website/Common/Data.aspx/HisseTekil?hisse=MIATK&startdate=13-06-2021&enddate=12-09-2021 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000171AFDDA350>: Failed to resolve 'www.isyatirim.com.tr' ([Errno 11001] getaddrinfo failed)""))",,True,2895.77476,1200.0,90,0,72,0
SEC_0f390e9a4deb,MIATK,ISYATIRIM,1,NO_HISTORY,2021-09-13,2021-12-12,ISYATIRIM,ConnectionError,"HTTPSConnectionPool(host='www.isyatirim.com.tr', port=443): Max retries exceeded with url: /_layouts/15/Isyatirim.Website/Common/Data.aspx/HisseTekil?hisse=MIATK&startdate=13-09-2021&enddate=12-12-2021 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000171AE1E8E10>: Failed to resolve 'www.isyatirim.com.tr' ([Errno 11001] getaddrinfo failed)""))",,True,2895.77476,1200.0,90,0,72,0
SEC_0f390e9a4deb,MIATK,ISYATIRIM,1,NO_HISTORY,2021-12-13,2022-03-12,ISYATIRIM,ConnectionError,"HTTPSConnectionPool(host='www.isyatirim.com.tr', port=443): Max retries exceeded with url: /_layouts/15/Isyatirim.Website/Common/Data.aspx/HisseTekil?hisse=MIATK&startdate=13-12-2021&enddate=12-03-2022 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000171AE1EBED0>: Failed to resolve 'www.isyatirim.com.tr' ([Errno 11001] getaddrinfo failed)""))",,True,2895.77476,1200.0,90,0,72,0
SEC_0f390e9a4deb,MIATK,ISYATIRIM,1,NO_HISTORY,2022-03-13,2022-06-12,ISYATIRIM,ConnectionError,"HTTPSConnectionPool(host='www.isyatirim.com.tr', port=443): Max retries exceeded with url: /_layouts/15/Isyatirim.Website/Common/Data.aspx/HisseTekil?hisse=MIATK&startdate=13-03-2022&enddate=12-06-2022 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000171B05BC050>: Failed to resolve 'www.isyatirim.com.tr' ([Errno 11001] getaddrinfo failed)""))",,True,2895.77476,1200.0,90,0,72,0
SEC_0f390e9a4deb,MIATK,ISYATIRIM,1,NO_HISTORY,2022-06-13,2022-09-12,ISYATIRIM,TIME_BUDGET_EXCEEDED,MIATK 2022-06-13..2022-09-12 3M request/retry was not started,,True,2895.77476,1200.0,90,0,72,0
SEC_0f390e9a4deb,MIATK,ISYATIRIM,1,NO_HISTORY,2022-09-13,2023-03-12,ISYATIRIM,TIME_BUDGET_EXCEEDED,security budget exhausted before range was attempted,,True,2895.77476,1200.0,90,0,72,0
SEC_0f390e9a4deb,MIATK,ISYATIRIM,1,NO_HISTORY,2023-03-13,2024-03-12,ISYATIRIM,TIME_BUDGET_EXCEEDED,security budget exhausted before range was attempted,,True,2895.77476,1200.0,90,0,72,0
SEC_0f390e9a4deb,MIATK,ISYATIRIM,1,NO_HISTORY,2024-03-13,2025-03-12,ISYATIRIM,TIME_BUDGET_EXCEEDED,security budget exhausted before range was attempted,,True,2895.77476,1200.0,90,0,72,0
SEC_0f390e9a4deb,MIATK,ISYATIRIM,1,NO_HISTORY,2025-03-13,2026-03-12,ISYATIRIM,TIME_BUDGET_EXCEEDED,security budget exhausted before range was attempted,,True,2895.77476,1200.0,90,0,72,0
SEC_0f390e9a4deb,MIATK,ISYATIRIM,1,NO_HISTORY,2026-03-13,2026-07-29,ISYATIRIM,TIME_BUDGET_EXCEEDED,security budget exhausted before range was attempted,,True,2895.77476,1200.0,90,0,72,0
SEC_0f390e9a4deb,MIATK,YFINANCE,1,NO_HISTORY,2020-03-13,2026-07-29,YFINANCE,RuntimeError,yFinance failed for MIATK after 5 attempts: yFinance returned no rows for MIATK,,True,2895.77476,1200.0,90,0,72,0
SEC_0f4bd7b320a7,AZTEK,ISYATIRIM,1,NO_HISTORY,2020-03-13,2020-06-12,ISYATIRIM,ConnectionError,"HTTPSConnectionPool(host='www.isyatirim.com.tr', port=443): Max retries exceeded with url: /_layouts/15/Isyatirim.Website/Common/Data.aspx/HisseTekil?hisse=AZTEK&startdate=13-03-2020&enddate=12-06-2020 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000171B035C050>: Failed to resolve 'www.isyatirim.com.tr' ([Errno 11001] getaddrinfo failed)""))",,True,2430.119701,1200.0,39,0,31,0
SEC_0f4bd7b320a7,AZTEK,ISYATIRIM,1,NO_HISTORY,2020-06-13,2020-09-12,ISYATIRIM,ConnectionError,"HTTPSConnectionPool(host='www.isyatirim.com.tr', port=443): Max retries exceeded with url: /_layouts/15/Isyatirim.Website/Common/Data.aspx/HisseTekil?hisse=AZTEK&startdate=13-06-2020&enddate=12-09-2020 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000171B035D590>: Failed to resolve 'www.isyatirim.com.tr' ([Errno 11001] getaddrinfo failed)""))",,True,2430.119701,1200.0,39,0,31,0
SEC_0f4bd7b320a7,AZTEK,ISYATIRIM,1,NO_HISTORY,2020-09-13,2020-12-12,ISYATIRIM,ConnectionError,"HTTPSConnectionPool(host='www.isyatirim.com.tr', port=443): Max retries exceeded with url: /_layouts/15/Isyatirim.Website/Common/Data.aspx/HisseTekil?hisse=AZTEK&startdate=13-09-2020&enddate=12-12-2020 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000171B035C7D0>: Failed to resolve 'www.isyatirim.com.tr' ([Errno 11001] getaddrinfo failed)""))",,True,2430.119701,1200.0,39,0,31,0
SEC_0f4bd7b320a7,AZTEK,ISYATIRIM,1,NO_HISTORY,2020-12-13,2021-03-12,ISYATIRIM,TIME_BUDGET_EXCEEDED,AZTEK 2020-12-13..2021-03-12 3M request/retry was not started,,True,2430.119701,1200.0,39,0,31,0
SEC_0f4bd7b320a7,AZTEK,ISYATIRIM,1,NO_HISTORY,2021-03-13,2022-03-12,ISYATIRIM,TIME_BUDGET_EXCEEDED,security budget exhausted before range was attempted,,True,2430.119701,1200.0,39,0,31,0
SEC_0f4bd7b320a7,AZTEK,ISYATIRIM,1,NO_HISTORY,2022-03-13,2023-03-12,ISYATIRIM,TIME_BUDGET_EXCEEDED,security budget exhausted before range was attempted,,True,2430.119701,1200.0,39,0,31,0
SEC_0f4bd7b320a7,AZTEK,ISYATIRIM,1,NO_HISTORY,2023-03-13,2024-03-12,ISYATIRIM,TIME_BUDGET_EXCEEDED,security budget exhausted before range was attempted,,True,2430.119701,1200.0,39,0,31,0
SEC_0f4bd7b320a7,AZTEK,ISYATIRIM,1,NO_HISTORY,2024-03-13,2025-03-12,ISYATIRIM,TIME_BUDGET_EXCEEDED,security budget exhausted before range was attempted,,True,2430.119701,1200.0,39,0,31,0
SEC_0f4bd7b320a7,AZTEK,ISYATIRIM,1,NO_HISTORY,2025-03-13,2026-03-12,ISYATIRIM,TIME_BUDGET_EXCEEDED,security budget exhausted before range was attempted,,True,2430.119701,1200.0,39,0,31,0
SEC_0f4bd7b320a7,AZTEK,ISYATIRIM,1,NO_HISTORY,2026-03-13,2026-07-29,ISYATIRIM,TIME_BUDGET_EXCEEDED,security budget exhausted before range was attempted,,True,2430.119701,1200.0,39,0,31,0
SEC_0f4bd7b320a7,AZTEK,YFINANCE,1,NO_HISTORY,2020-03-13,2026-07-29,YFINANCE,RuntimeError,yFinance failed for AZTEK after 5 attempts: yFinance returned no rows for AZTEK,,True,2430.119701,1200.0,39,0,31,0
SEC_0fd09e17c997,BIZIM,ISYATIRIM,1,PARTIAL,2020-03-13,2020-06-12,ISYATIRIM,ConnectionError,"HTTPSConnectionPool(host='www.isyatirim.com.tr', port=443): Max retries exceeded with url: /_layouts/15/Isyatirim.Website/Common/Data.aspx/HisseTekil?hisse=BIZIM&startdate=13-03-2020&enddate=12-06-2020 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000171B04C5450>: Failed to resolve 'www.isyatirim.com.tr' ([Errno 11001] getaddrinfo failed)""))",YFINANCE_NOMINAL,True,3793.763694,1200.0,179,0,143,0
SEC_0fd09e17c997,BIZIM,ISYATIRIM,1,PARTIAL,2020-06-13,2020-09-12,ISYATIRIM,ConnectionError,"HTTPSConnectionPool(host='www.isyatirim.com.tr', port=443): Max retries exceeded with url: /_layouts/15/Isyatirim.Website/Common/Data.aspx/HisseTekil?hisse=BIZIM&startdate=13-06-2020&enddate=12-09-2020 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000171B04C7110>: Failed to resolve 'www.isyatirim.com.tr' ([Errno 11001] getaddrinfo failed)""))",YFINANCE_NOMINAL,True,3793.763694,1200.0,179,0,143,0
SEC_0fd09e17c997,BIZIM,ISYATIRIM,1,PARTIAL,2020-09-13,2020-12-12,ISYATIRIM,ConnectionError,"HTTPSConnectionPool(host='www.isyatirim.com.tr', port=443): Max retries exceeded with url: /_layouts/15/Isyatirim.Website/Common/Data.aspx/HisseTekil?hisse=BIZIM&startdate=13-09-2020&enddate=12-12-2020 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000171B04C7610>: Failed to resolve 'www.isyatirim.com.tr' ([Errno 11001] getaddrinfo failed)""))",YFINANCE_NOMINAL,True,3793.763694,1200.0,179,0,143,0
SEC_0fd09e17c997,BIZIM,ISYATIRIM,1,PARTIAL,2020-12-13,2021-03-12,ISYATIRIM,ConnectionError,"HTTPSConnectionPool(host='www.isyatirim.com.tr', port=443): Max retries exceeded with url: /_layouts/15/Isyatirim.Website/Common/Data.aspx/HisseTekil?hisse=BIZIM&startdate=13-12-2020&enddate=12-03-2021 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000171B04C4CD0>: Failed to resolve 'www.isyatirim.com.tr' ([Errno 11001] getaddrinfo failed)""))",YFINANCE_NOMINAL,True,3793.763694,1200.0,179,0,143,0
SEC_0fd09e17c997,BIZIM,ISYATIRIM,1,PARTIAL,2021-03-13,2021-06-12,ISYATIRIM,ConnectionError,"HTTPSConnectionPool(host='www.isyatirim.com.tr', port=443): Max retries exceeded with url: /_layouts/15/Isyatirim.Website/Common/Data.aspx/HisseTekil?hisse=BIZIM&startdate=13-03-2021&enddate=12-06-2021 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000171AE1E8190>: Failed to resolve 'www.isyatirim.com.tr' ([Errno 11001] getaddrinfo failed)""))",YFINANCE_NOMINAL,True,3793.763694,1200.0,179,0,143,0
SEC_0fd09e17c997,BIZIM,ISYATIRIM,1,PARTIAL,2021-06-13,2021-09-12,ISYATIRIM,ConnectionError,"HTTPSConnectionPool(host='www.isyatirim.com.tr', port=443): Max retries exceeded with url: /_layouts/15/Isyatirim.Website/Common/Data.aspx/HisseTekil?hisse=BIZIM&startdate=13-06-2021&enddate=12-09-2021 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000171B035E710>: Failed to resolve 'www.isyatirim.com.tr' ([Errno 11001] getaddrinfo failed)""))",YFINANCE_NOMINAL,True,3793.763694,1200.0,179,0,143,0
SEC_0fd09e17c997,BIZIM,ISYATIRIM,1,PARTIAL,2021-09-13,2021-12-12,ISYATIRIM,ConnectionError,"HTTPSConnectionPool(host='www.isyatirim.com.tr', port=443): Max retries exceeded with url: /_layouts/15/Isyatirim.Website/Common/Data.aspx/HisseTekil?hisse=BIZIM&startdate=13-09-2021&enddate=12-12-2021 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000171AE1E8B90>: Failed to resolve 'www.isyatirim.com.tr' ([Errno 11001] getaddrinfo failed)""))",YFINANCE_NOMINAL,True,3793.763694,1200.0,179,0,143,0
SEC_0fd09e17c997,BIZIM,ISYATIRIM,1,PARTIAL,2021-12-13,2022-03-12,ISYATIRIM,ConnectionError,"HTTPSConnectionPool(host='www.isyatirim.com.tr', port=443): Max retries exceeded with url: /_layouts/15/Isyatirim.Website/Common/Data.aspx/HisseTekil?hisse=BIZIM&startdate=13-12-2021&enddate=12-03-2022 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000171B04C6490>: Failed to resolve 'www.isyatirim.com.tr' ([Errno 11001] getaddrinfo failed)""))",YFINANCE_NOMINAL,True,3793.763694,1200.0,179,0,143,0
SEC_0fd09e17c997,BIZIM,ISYATIRIM,1,PARTIAL,2022-03-13,2022-06-12,ISYATIRIM,ConnectionError,"HTTPSConnectionPool(host='www.isyatirim.com.tr', port=443): Max retries exceeded with url: /_layouts/15/Isyatirim.Website/Common/Data.aspx/HisseTekil?hisse=BIZIM&startdate=13-03-2022&enddate=12-06-2022 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000171B035FB10>: Failed to resolve 'www.isyatirim.com.tr' ([Errno 11001] getaddrinfo failed)""))",YFINANCE_NOMINAL,True,3793.763694,1200.0,179,0,143,0
SEC_0fd09e17c997,BIZIM,ISYATIRIM,1,PARTIAL,2022-06-13,2022-09-12,ISYATIRIM,ConnectionError,"HTTPSConnectionPool(host='www.isyatirim.com.tr', port=443): Max retries exceeded with url: /_layouts/15/Isyatirim.Website/Common/Data.aspx/HisseTekil?hisse=BIZIM&startdate=13-06-2022&enddate=12-09-2022 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000171B04C65D0>: Failed to resolve 'www.isyatirim.com.tr' ([Errno 11001] getaddrinfo failed)""))",YFINANCE_NOMINAL,True,3793.763694,1200.0,179,0,143,0
SEC_0fd09e17c997,BIZIM,ISYATIRIM,1,PARTIAL,2022-09-13,2022-12-12,ISYATIRIM,ConnectionError,"HTTPSConnectionPool(host='www.isyatirim.com.tr', port=443): Max retries exceeded with url: /_layouts/15/Isyatirim.Website/Common/Data.aspx/HisseTekil?hisse=BIZIM&startdate=13-09-2022&enddate=12-12-2022 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000171B04C7750>: Failed to resolve 'www.isyatirim.com.tr' ([Errno 11001] getaddrinfo failed)""))",YFINANCE_NOMINAL,True,3793.763694,1200.0,179,0,143,0
SEC_0fd09e17c997,BIZIM,ISYATIRIM,1,PARTIAL,2022-12-13,2023-03-12,ISYATIRIM,ConnectionError,"HTTPSConnectionPool(host='www.isyatirim.com.tr', port=443): Max retries exceeded with url: /_layouts/15/Isyatirim.Website/Common/Data.aspx/HisseTekil?hisse=BIZIM&startdate=13-12-2022&enddate=12-03-2023 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000171AE1E8A50>: Failed to resolve 'www.isyatirim.com.tr' ([Errno 11001] getaddrinfo failed)""))",YFINANCE_NOMINAL,True,3793.763694,1200.0,179,0,143,0
SEC_0fd09e17c997,BIZIM,ISYATIRIM,1,PARTIAL,2023-03-13,2023-06-12,ISYATIRIM,ConnectionError,"HTTPSConnectionPool(host='www.isyatirim.com.tr', port=443): Max retries exceeded with url: /_layouts/15/Isyatirim.Website/Common/Data.aspx/HisseTekil?hisse=BIZIM&startdate=13-03-2023&enddate=12-06-2023 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000171AE1E9590>: Failed to resolve 'www.isyatirim.com.tr' ([Errno 11001] getaddrinfo failed)""))",YFINANCE_NOMINAL,True,3793.763694,1200.0,179,0,143,0
SEC_0fd09e17c997,BIZIM,ISYATIRIM,1,PARTIAL,2023-06-13,2023-09-12,ISYATIRIM,ConnectionError,"HTTPSConnectionPool(host='www.isyatirim.com.tr', port=443): Max retries exceeded with url: /_layouts/15/Isyatirim.Website/Common/Data.aspx/HisseTekil?hisse=BIZIM&startdate=13-06-2023&enddate=12-09-2023 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000171AE1E8F50>: Failed to resolve 'www.isyatirim.com.tr' ([Errno 11001] getaddrinfo failed)""))",YFINANCE_NOMINAL,True,3793.763694,1200.0,179,0,143,0
SEC_0fd09e17c997,BIZIM,ISYATIRIM,1,PARTIAL,2023-09-13,2023-12-12,ISYATIRIM,ConnectionError,"HTTPSConnectionPool(host='www.isyatirim.com.tr', port=443): Max retries exceeded with url: /_layouts/15/Isyatirim.Website/Common/Data.aspx/HisseTekil?hisse=BIZIM&startdate=13-09-2023&enddate=12-12-2023 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000171B04C6350>: Failed to resolve 'www.isyatirim.com.tr' ([Errno 11001] getaddrinfo failed)""))",YFINANCE_NOMINAL,True,3793.763694,1200.0,179,0,143,0
SEC_0fd09e17c997,BIZIM,ISYATIRIM,1,PARTIAL,2023-12-13,2024-03-12,ISYATIRIM,ConnectionError,"HTTPSConnectionPool(host='www.isyatirim.com.tr', port=443): Max retries exceeded with url: /_layouts/15/Isyatirim.Website/Common/Data.aspx/HisseTekil?hisse=BIZIM&startdate=13-12-2023&enddate=12-03-2024 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000171B035E350>: Failed to resolve 'www.isyatirim.com.tr' ([Errno 11001] getaddrinfo failed)""))",YFINANCE_NOMINAL,True,3793.763694,1200.0,179,0,143,0
SEC_0fd09e17c997,BIZIM,ISYATIRIM,1,PARTIAL,2024-03-13,2024-06-12,ISYATIRIM,ConnectionError,"HTTPSConnectionPool(host='www.isyatirim.com.tr', port=443): Max retries exceeded with url: /_layouts/15/Isyatirim.Website/Common/Data.aspx/HisseTekil?hisse=BIZIM&startdate=13-03-2024&enddate=12-06-2024 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000171B035CF50>: Failed to resolve 'www.isyatirim.com.tr' ([Errno 11001] getaddrinfo failed)""))",YFINANCE_NOMINAL,True,3793.763694,1200.0,179,0,143,0
SEC_0fd09e17c997,BIZIM,ISYATIRIM,1,PARTIAL,2024-06-13,2024-09-12,ISYATIRIM,ConnectionError,"HTTPSConnectionPool(host='www.isyatirim.com.tr', port=443): Max retries exceeded with url: /_layouts/15/Isyatirim.Website/Common/Data.aspx/HisseTekil?hisse=BIZIM&startdate=13-06-2024&enddate=12-09-2024 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000171B04C7ED0>: Failed to resolve 'www.isyatirim.com.tr' ([Errno 11001] getaddrinfo failed)""))",YFINANCE_NOMINAL,True,3793.763694,1200.0,179,0,143,0
SEC_0fd09e17c997,BIZIM,ISYATIRIM,1,PARTIAL,2024-09-13,2024-12-12,ISYATIRIM,ConnectionError,"HTTPSConnectionPool(host='www.isyatirim.com.tr', port=443): Max retries exceeded with url: /_layouts/15/Isyatirim.Website/Common/Data.aspx/HisseTekil?hisse=BIZIM&startdate=13-09-2024&enddate=12-12-2024 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000171AE1E8550>: Failed to resolve 'www.isyatirim.com.tr' ([Errno 11001] getaddrinfo failed)""))",YFINANCE_NOMINAL,True,3793.763694,1200.0,179,0,143,0
SEC_0fd09e17c997,BIZIM,ISYATIRIM,1,PARTIAL,2024-12-13,2025-03-12,ISYATIRIM,TIME_BUDGET_EXCEEDED,BIZIM 2024-12-13..2025-03-12 3M request/retry was not started,YFINANCE_NOMINAL,True,3793.763694,1200.0,179,0,143,0
SEC_0fd09e17c997,BIZIM,ISYATIRIM,1,PARTIAL,2025-03-13,2026-03-12,ISYATIRIM,TIME_BUDGET_EXCEEDED,security budget exhausted before range was attempted,YFINANCE_NOMINAL,True,3793.763694,1200.0,179,0,143,0
SEC_0fd09e17c997,BIZIM,ISYATIRIM,1,PARTIAL,2026-03-13,2026-07-29,ISYATIRIM,TIME_BUDGET_EXCEEDED,security budget exhausted before range was attempted,YFINANCE_NOMINAL,True,3793.763694,1200.0,179,0,143,0
SEC_0fd50a01b130,EYGYO,ISYATIRIM,1,PARTIAL,2020-03-13,2020-06-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1032.684863,1200.0,76,0,56,0
SEC_0fd50a01b130,EYGYO,ISYATIRIM,1,PARTIAL,2020-06-13,2020-09-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1032.684863,1200.0,76,0,56,0
SEC_0fd50a01b130,EYGYO,ISYATIRIM,1,PARTIAL,2020-09-13,2020-12-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1032.684863,1200.0,76,0,56,0
SEC_0fd50a01b130,EYGYO,ISYATIRIM,1,PARTIAL,2020-12-13,2021-03-12,ISYATIRIM,TransientProviderError,Provider returned an empty 'value' list,YFINANCE_NOMINAL,True,1032.684863,1200.0,76,0,56,0
